,year,infraction_code,street_address,count,fine_sum,fine_descrp,mean_hour,lat,lng,full_address,fine_amt
2033419,2013,29,6 DENISON SQ,247,7410.0,PARK PROHIBITED TIME NO PERMIT,14.0,43.6540244,-79.4021982,6 Denison Square Toronto ON M5T 1K8 Canada,30.0
1984763,2013,15,44 BALLIOL ST,74,7400.0,PARK 3 M OF FIRE HYDRANT,14.0,43.69796669999999,-79.39507789999999,44 Balliol St Toronto ON M4S 1C1 Canada,100.0
1983574,2013,15,25 BELLEVUE AVE,74,7400.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6538637,-79.40305959999999,25 Bellevue Ave Toronto ON M5T 1K8 Canada,100.0
1939976,2013,5,5 MANOR RD W,185,7400.0,PARK HWY PROHIBED TIME/DAY,17.0,43.7024536,-79.39800079999999,5 Manor Rd W Toronto ON M4S 2A5 Canada,40.0
1969902,2013,9,120 MAITLAND ST,123,7380.0,STOP HWY PROHIBITED TIME/DAY,18.0,43.6652963,-79.3786217,120 Maitland St Toronto ON M4Y 1E1 Canada,60.0
1979894,2013,9,YORK ST,123,7380.0,STOP HWY PROHIBITED TIME/DAY,11.0,43.6455434,-79.38254429999999,York St Toronto ON Canada,60.0
1967153,2013,8,46 TULLIS DR,123,7380.0,STAND SIGN HWY PRO TIMES/DAYS,16.0,43.7021041,-79.3965796,46 Tullis Dr Toronto ON M4S 2E4 Canada,60.0
1948528,2013,5,85 RICHMOND ST W,184,7360.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6506684,-79.38293569999999,85 Richmond St W Toronto ON M5H 2C9 Canada,40.0
1947260,2013,5,79 MONTGOMERY AVE,183,7320.0,PARK HWY PROHIBED TIME/DAY,16.0,43.7090251,-79.4012559,79 Montgomery Ave Toronto ON M4R 1E1 Canada,40.0
1979535,2013,9,ALBERT ST,122,7320.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6532393,-79.38133409999999,Albert St Toronto ON Canada,60.0
1920083,2013,5,14 ELM ST,183,7320.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6578818,-79.38250599999999,14 Elm St Toronto ON M5G 1G7 Canada,40.0
1970431,2013,9,1345 ST CLAIR AVE W,122,7320.0,STOP HWY PROHIBITED TIME/DAY,15.0,43.6761344,-79.44984,1345 St Clair Ave W Toronto ON M6E 1C3 Canada,60.0
1918114,2013,5,120 YORK ST,182,7280.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6486882,-79.3840822,120 York St Toronto ON M5H 3L5 Canada,40.0
1979562,2013,9,BERTI ST,121,7260.0,STOP HWY PROHIBITED TIME/DAY,14.0,43.6526192,-79.3765238,Berti St Toronto ON M5C Canada,60.0
2086721,2013,337,19 SACKVILLE ST,145,7250.0,PARK - ON BOULEVARD,13.0,43.653956,-79.3593961,19 Sackville St Toronto ON M5A 3E1 Canada,50.0
1951034,2013,5,COURT ST,181,7240.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6502826,-79.3753845,Court St Toronto ON M5C Canada,40.0
2062747,2013,207,25 MUTUAL ST,241,7230.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.65432149999999,-79.374353,25 Mutual St Toronto ON M5B 2K1 Canada,30.0
1910023,2013,3,35 FOUNTAINHEAD RD,240,7200.0,PARK/LEAVE ON PRIVATE PROPERTY,6.0,43.7611047,-79.50371539999999,35 Fountainhead Rd North York ON M3J 2V7 Canada,30.0
2091415,2013,363,140 MERTON ST,16,7200.0,PARK ON-STRT DISABLD NO PERMIT,14.0,43.6974335,-79.3918424,140 Merton St Toronto ON M4S 1A1 Canada,450.0
2092039,2013,369,JAMES ST,16,7200.0,STAND STR DISABL LDG NO DROPOF,13.0,43.653203,-79.38113899999999,James St Toronto ON Canada,450.0
2091276,2013,359,275 BLEECKER ST,16,7200.0,PARK DISABLD LOADING NO PERMIT,13.0,43.6687541,-79.37355960000001,275 Bleecker St Toronto ON M4X 1M1 Canada,450.0
2091828,2013,367,106 BEVERLEY ST,16,7200.0,STAND ON-ST DISABL LDG NO PRMT,15.0,43.6531806,-79.3940886,106 Beverley St Toronto ON M5T 1Y2 Canada,450.0
2091848,2013,367,140 THE ESPLANADE,16,7200.0,STAND ON-ST DISABL LDG NO PRMT,12.0,43.6485276,-79.3702709,140 The Esplanade Toronto ON M5A 4P5 Canada,450.0
1972665,2013,9,21 BALMUTO ST,120,7200.0,STOP HWY PROHIBITED TIME/DAY,15.0,43.6691531,-79.3873723,21 Balmuto St Toronto ON M4Y 1W4 Canada,60.0
1907771,2013,3,2101 ISLINGTON AVE,239,7170.0,PARK/LEAVE ON PRIVATE PROPERTY,7.0,43.7039476,-79.5489254,2101 Islington Ave Etobicoke ON M9P 3R2 Canada,30.0
1930141,2013,5,26 WELLINGTON ST E,179,7160.0,PARK HWY PROHIBED TIME/DAY,15.0,43.6483334,-79.37581080000001,26 Wellington St E Toronto ON M5E 1S2 Canada,40.0
1974664,2013,9,33 BLOOR ST E,119,7140.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6699741,-79.3855162,33 Bloor St E Toronto ON M4W 1A9 Canada,60.0
1977183,2013,9,600 SHERBOURNE ST,119,7140.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6717966,-79.3767948,600 Sherbourne St Toronto ON M4X Canada,60.0
1951956,2013,5,SCOTT ST,178,7120.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6474671,-79.375754,Scott St Toronto ON M5E Canada,40.0
1923251,2013,5,170 ELIZABETH ST,178,7120.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6575713,-79.3863896,170 Elizabeth St Toronto ON M5G 1E8 Canada,40.0
2077763,2013,210,38 THE ESPLANADE,237,7110.0,PARK FAIL TO DISPLAY RECEIPT,14.0,43.6469296,-79.374978,38 The Esplanade Toronto ON M5E 1A1 Canada,30.0
2060277,2013,207,15 BREADALBANE ST,237,7110.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6636416,-79.3850222,15 Breadalbane St Toronto ON M4Y 1C2 Canada,30.0
1907993,2013,3,2240 LAKE SHORE BLVD W,237,7110.0,PARK/LEAVE ON PRIVATE PROPERTY,4.0,43.6210637,-79.4833203,2240 Lake Shore Blvd W Etobicoke ON M8V 0B1 Canada,30.0
1926075,2013,5,20 RICHMOND ST E,177,7080.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6519933,-79.37825079999999,20 Richmond St E Toronto ON M5C 2R9 Canada,40.0
1976882,2013,9,565 SAMMON AVE,118,7080.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6887797,-79.325203,565 Sammon Ave East York ON M4C 2E1 Canada,60.0
1972048,2013,9,19 BRANT ST,118,7080.0,STOP HWY PROHIBITED TIME/DAY,19.0,43.6456962,-79.3975815,19 Brant St Toronto ON M5V 2L2 Canada,60.0
2065278,2013,207,45 DUNFIELD AVE,236,7080.0,PARK FAIL TO DEP. FEE MACHINE,17.0,43.7064058,-79.39446210000001,45 Dunfield Ave Toronto ON M4S 2H4 Canada,30.0
1909680,2013,3,3199 LAKESHORE BLVD W,236,7080.0,PARK/LEAVE ON PRIVATE PROPERTY,11.0,43.5964259,-79.5201304,Humber lakeshore West 3199 Lake Shore Blvd W Etobicoke ON M8V 1K8 Canada,30.0
1972598,2013,9,206 BLOOR ST W,118,7080.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6685251,-79.39556429999999,206 Bloor St W Toronto ON M5S 1T8 Canada,60.0
2076295,2013,210,30 BOND ST,236,7080.0,PARK FAIL TO DISPLAY RECEIPT,15.0,43.6536702,-79.37772939999999,30 Bond St Toronto ON M5B 1X1 Canada,30.0
1970891,2013,9,15 DELISLE AVE,118,7080.0,STOP HWY PROHIBITED TIME/DAY,11.0,43.6887494,-79.3952666,15 Delisle Ave Toronto ON M4V 1S8 Canada,60.0
1913812,2013,3,970 LAWRENCE AVE W,236,7080.0,PARK/LEAVE ON PRIVATE PROPERTY,14.0,43.7137606,-79.4582144,970 Lawrence Ave W North York ON M6A 3B6 Canada,30.0
2014073,2013,29,21 SACKVILLE ST,235,7050.0,PARK PROHIBITED TIME NO PERMIT,1.0,43.653963,-79.3597516,21 Sackville St Toronto ON M5A 1L9 Canada,30.0
1912633,2013,3,7 CAPRI RD,235,7050.0,PARK/LEAVE ON PRIVATE PROPERTY,13.0,43.6525658,-79.5637167,7 Capri Rd Etobicoke ON M9B 6B9 Canada,30.0
2073986,2013,210,2100 BLOOR ST W,235,7050.0,PARK FAIL TO DISPLAY RECEIPT,15.0,43.6526147,-79.4710106,2100 Bloor St W Toronto ON M6S Canada,30.0
1910574,2013,3,40 FOUNTAINHEAD RD,234,7020.0,PARK/LEAVE ON PRIVATE PROPERTY,6.0,43.7625994,-79.50421589999999,40 Fountainhead Rd North York ON M3J 2V1 Canada,30.0
1969382,2013,9,1095 ST CLAIR AVE W,117,7020.0,STOP HWY PROHIBITED TIME/DAY,16.0,43.6783582,-79.4405201,1095 St Clair Ave W Toronto ON M6E 1A8 Canada,60.0
2049714,2013,30,COLBORNE ST,117,7020.0,STOP ON/OVER SIDEWALK/FOOTPATH,12.0,43.64896,-79.375456,Colborne St Toronto ON Canada,60.0
2088820,2013,347,10 SAN ROMANOWAY,28,7000.0,PARK IN A FIRE ROUTE,14.0,43.7584434,-79.51656779999999,10 San Romanoway North York ON M3N 2Y2 Canada,250.0
2089163,2013,347,175 COMMANDER BLVD,28,7000.0,PARK IN A FIRE ROUTE,15.0,43.796369,-79.2704804,175 Commander Blvd Scarborough ON M1S 3M7 Canada,250.0
2089678,2013,347,3025 FINCH AVE W,28,7000.0,PARK IN A FIRE ROUTE,17.0,43.7473076,-79.5635791,3025 Finch Ave W North York ON M9M 0A2 Canada,250.0
1924953,2013,5,1920 YONGE ST,175,7000.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6986794,-79.39689589999999,1920 Yonge St Toronto ON M4S 3E6 Canada,40.0
2090486,2013,347,927 DIXON RD,28,7000.0,PARK IN A FIRE ROUTE,19.0,43.6862876,-79.5974931,927 Dixon Rd Etobicoke ON M9W 1J8 Canada,250.0
2031930,2013,29,55 MAITLAND ST,233,6990.0,PARK PROHIBITED TIME NO PERMIT,17.0,43.6642168,-79.3815091,55 Maitland St Toronto ON M4Y 1C9 Canada,30.0
2067894,2013,207,80 FRONT ST E,233,6990.0,PARK FAIL TO DEP. FEE MACHINE,17.0,43.6492592,-79.3726488,80 Front St E Toronto ON M5E 1C4 Canada,30.0
1908346,2013,3,2400 EGLINTON AVE W,233,6990.0,PARK/LEAVE ON PRIVATE PROPERTY,2.0,43.6932451,-79.4661478,2400 Eglinton Ave W Toronto ON M6M 1S6 Canada,30.0
2426803,2014,367,410 COLLEGE ST,742,333900.0,STAND ON-ST DISABL LDG NO PRMT,14.0,43.6569699,-79.40630039999999,410 College St Toronto ON M5T 1S8 Canada,450.0
2421668,2014,347,1090 DON MILLS RD,1028,257000.0,PARK IN A FIRE ROUTE,15.0,43.7364416,-79.344201,1090 Don Mills Rd North York ON M3C 3R6 Canada,250.0
2408008,2014,257,1 BRIMLEY RD S,2296,241080.0,PARK CONTRARY POSTED CONDITION,8.0,43.719515,-79.2403094,1 Brimley Rd Toronto ON M1M 3H4 Canada,105.0
2423455,2014,347,45 OVERLEA BLVD,691,172750.0,PARK IN A FIRE ROUTE,16.0,43.7055953,-79.34599,45 Overlea Blvd Toronto ON M4H 1C3 Canada,250.0
2139580,2014,3,2075 BAYVIEW AVE,5521,165630.0,PARK/LEAVE ON PRIVATE PROPERTY,13.0,43.7249074,-79.3737727,2075 Bayview Ave Toronto ON M4N 3M5 Canada,30.0
2170330,2014,5,20 EDWARD ST,4093,163720.0,PARK HWY PROHIBED TIME/DAY,16.0,43.65696699999999,-79.382122,20 Edward St Toronto ON M5G 1C9 Canada,40.0
2426723,2014,367,18 GRENVILLE ST,282,126900.0,STAND ON-ST DISABL LDG NO PRMT,15.0,43.662112,-79.3843857,18 Grenville St Toronto ON M4Y 3B3 Canada,450.0
2424245,2014,347,939 LAWRENCE AVE E,493,123250.0,PARK IN A FIRE ROUTE,15.0,43.734777,-79.3446864,939 Lawrence Ave E North York ON M3C 0G5 Canada,250.0
2136245,2014,3,1265 MILITARY TRL,3913,117390.0,PARK/LEAVE ON PRIVATE PROPERTY,15.0,43.7837405,-79.1876838,1265 Military Trail Scarborough ON M1C 1A5 Canada,30.0
2425041,2014,355,3401 DUFFERIN ST,243,109350.0,PARK IN DISABLED NO PERMIT,17.0,43.7256702,-79.452168,3401 Dufferin St North York ON M6A 2T9 Canada,450.0
2425285,2014,355,555 REXDALE BLVD,235,105750.0,PARK IN DISABLED NO PERMIT,13.0,43.7151594,-79.6040759,555 Rexdale Blvd Etobicoke ON M9W Canada,450.0
2426157,2014,363,35 BALMUTO ST,235,105750.0,PARK ON-STRT DISABLD NO PERMIT,16.0,43.6694555,-79.38747649999999,The Uptown Residences 35 Balmuto St Toronto ON M4Y 0A3 Canada,450.0
2235664,2014,8,40 ORCHARD VIEW BLVD,1755,105300.0,STAND SIGN HWY PRO TIMES/DAYS,15.0,43.7081781,-79.39970579999999,40 Orchard View Blvd Toronto ON M4R 1B9 Canada,60.0
2425765,2014,362,401 COLLEGE ST,213,95850.0,STAND DISABLD LDG NOT DROP OFF,16.0,43.6564064,-79.40573479999999,401 College St Toronto ON M5T 1S9 Canada,450.0
2426996,2014,369,60 MURRAY ST,211,94950.0,STAND STR DISABL LDG NO DROPOF,13.0,43.65807090000001,-79.39175949999999,60 Murray St Toronto ON M5T 3H7 Canada,450.0
2421482,2014,347,1 BRIMLEY RD S,348,87000.0,PARK IN A FIRE ROUTE,16.0,43.719515,-79.2403094,1 Brimley Rd Toronto ON M1M 3H4 Canada,250.0
2143432,2014,3,3401 DUFFERIN ST,2781,83430.0,PARK/LEAVE ON PRIVATE PROPERTY,14.0,43.7256702,-79.452168,3401 Dufferin St North York ON M6A 2T9 Canada,30.0
2245718,2014,9,60 GROSVENOR ST,1375,82500.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6626059,-79.38746809999999,60 Grosvenor St Toronto ON M7A 1N8 Canada,60.0
2407910,2014,250,1675 LAKE SHORE BLVD E,747,78435.0,PARK IN PARK NOT IN DESIG AREA,14.0,43.662648,-79.3100073,1675 Lake Shore Blvd E Toronto ON M4L 3W6 Canada,105.0
2424444,2014,355,1090 DON MILLS RD,170,76500.0,PARK IN DISABLED NO PERMIT,16.0,43.7364416,-79.344201,1090 Don Mills Rd North York ON M3C 3R6 Canada,450.0
2237189,2014,8,80 MILL ST,1248,74880.0,STAND SIGN HWY PRO TIMES/DAYS,17.0,43.65132149999999,-79.3580582,80 Mill St Toronto ON M5A 4T3 Canada,60.0
2235660,2014,8,40 MURRAY ST,1247,74820.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6569768,-79.3914521,40 Murray St Toronto ON M5T 3L9 Canada,60.0
2422754,2014,347,2737 KEELE ST,295,73750.0,PARK IN A FIRE ROUTE,13.0,43.72577889999999,-79.48075899999999,2737 Keele St North York ON M3M 2E9 Canada,250.0
2139578,2014,3,2075 BAYVIEW AV,2450,73500.0,PARK/LEAVE ON PRIVATE PROPERTY,11.0,43.7249074,-79.3737727,2075 Bayview Ave Toronto ON M4N 3M5 Canada,30.0
2426020,2014,363,2161 QUEEN ST E,158,71100.0,PARK ON-STRT DISABLD NO PERMIT,14.0,43.6700915,-79.2984972,2161 Queen St E Toronto ON M4L 1J1 Canada,450.0
2372769,2014,134,60 BLOOR ST W,2246,67380.0,PARK IN PUBLIC LANE,11.0,43.6701043,-79.3914649,60 BLOOR ST W Toronto ON M4W Canada,30.0
2148247,2014,3,700 HUMBERWOOD BLVD,2236,67080.0,PARK/LEAVE ON PRIVATE PROPERTY,3.0,43.7247648,-79.6164854,700 Humberwood Blvd Etobicoke ON M9W 7J4 Canada,30.0
2139487,2014,3,205 HUMBER COLLEGE BLVD,2232,66960.0,PARK/LEAVE ON PRIVATE PROPERTY,11.0,43.7289981,-79.6082172,205 Humber College Blvd Toronto ON M9W 5L7 Canada,30.0
2233661,2014,8,20 EGLINTON AVE W,1100,66000.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.7068303,-79.39912939999999,20 Eglinton Ave W Toronto ON M4R 1K8 Canada,60.0
2427288,2014,374,130 ELIZABETH ST,217,65100.0,STAND BUS PROHIBITED TIME,14.0,43.655639,-79.38530399999999,130 Elizabeth St Toronto ON M5G 1C3 Canada,300.0
2233714,2014,8,200 KING ST E,1082,64920.0,STAND SIGN HWY PRO TIMES/DAYS,13.0,43.6509838,-79.370241,200 King St E Toronto ON M5A 3W8 Canada,60.0
2181329,2014,5,30 GRAND TRUNK CRES,1575,63000.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6422691,-79.3828039,30 Grand Trunk Crescent Toronto ON M5J 3A3 Canada,40.0
2148258,2014,3,700 LAWRENCE AV W,2084,62520.0,PARK/LEAVE ON PRIVATE PROPERTY,13.0,43.7166569,-79.4472576,700 Lawrence Ave W Toronto ON M6A 3B4 Canada,30.0
2137384,2014,3,155 LEGION RD N,2065,61950.0,PARK/LEAVE ON PRIVATE PROPERTY,2.0,43.6238116,-79.48801999999999,155 Legion Rd N Etobicoke ON M8Y 0A1 Canada,30.0
2427274,2014,374,104 EDWARD ST,206,61800.0,STAND BUS PROHIBITED TIME,14.0,43.656249,-79.385845,104 Edward St Toronto ON M5G 0A7 Canada,300.0
2149897,2014,3,941 PROGRESS AVE,2000,60000.0,PARK/LEAVE ON PRIVATE PROPERTY,12.0,43.784838,-79.2276574,941 Progress Ave Scarborough ON M1G 3T5 Canada,30.0
2426668,2014,367,111 CHESTNUT ST,129,58050.0,STAND ON-ST DISABL LDG NO PRMT,14.0,43.6547068,-79.3855792,111 Chestnut St Toronto ON M5G 2J1 Canada,450.0
2134894,2014,3,1000 FINCH AVE W,1906,57180.0,PARK/LEAVE ON PRIVATE PROPERTY,12.0,43.7692353,-79.4686871,1000 Finch Ave W North York ON M3J 2V5 Canada,30.0
2426833,2014,367,60 MURRAY ST,126,56700.0,STAND ON-ST DISABL LDG NO PRMT,13.0,43.65807090000001,-79.39175949999999,60 Murray St Toronto ON M5T 3H7 Canada,450.0
2422921,2014,347,300 BOROUGH DR,225,56250.0,PARK IN A FIRE ROUTE,16.0,43.7764253,-79.2585331,300 Borough Dr Toronto ON M1P 4P5 Canada,250.0
2407920,2014,250,1873 BLOOR ST W,529,55545.0,PARK IN PARK NOT IN DESIG AREA,15.0,43.6498357,-79.46538559999999,1873 Bloor St W Toronto ON M6R 2Z3 Canada,105.0
2231932,2014,8,100 KING ST W,920,55200.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6486362,-79.38174389999999,100 King St W Toronto ON M5X 2A2 Canada,60.0
2424138,2014,347,85 ELLESMERE RD,220,55000.0,PARK IN A FIRE ROUTE,14.0,43.7574406,-79.31254849999999,85 Ellesmere Rd Toronto ON M1R 4C1 Canada,250.0
2241548,2014,9,21 MELINDA ST,909,54540.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.64835679999999,-79.3784263,21 Melinda St Toronto ON M5E 1H5 Canada,60.0
2424079,2014,347,8 TELEGRAM MEWS,215,53750.0,PARK IN A FIRE ROUTE,17.0,43.6404783,-79.39496989999999,8 Telegram Mews Toronto ON M5V 3Z5 Canada,250.0
2426153,2014,363,34 LITTLE NORWAY CRES,119,53550.0,PARK ON-STRT DISABLD NO PERMIT,14.0,43.6340934,-79.3990731,34 Little Norway Crescent Toronto ON M5V 3A3 Canada,450.0
2242296,2014,9,25 LEONARD AVE,873,52380.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.653826,-79.4041249,25 Leonard Ave Toronto ON M5T 2R2 Canada,60.0
2135032,2014,3,103 THE QUEENSWAY,1734,52020.0,PARK/LEAVE ON PRIVATE PROPERTY,4.0,43.6362926,-79.47046279999999,NXT 103 The Queensway Toronto ON M6S 5B3 Canada,30.0
2424707,2014,355,1939 KENNEDY RD,114,51300.0,PARK IN DISABLED NO PERMIT,15.0,43.7683741,-79.2809224,1939 Kennedy Rd Scarborough ON M1P 2L9 Canada,450.0
2241375,2014,9,200 ELIZABETH ST,835,50100.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6586363,-79.3884791,Eaton Building 200 Elizabeth St Toronto ON M5G 2C4 Canada,60.0
2423064,2014,347,33 SINGER CRT,200,50000.0,PARK IN A FIRE ROUTE,17.0,43.7696114,-79.3684153,33 Singer Ct North York ON M2K 0B4 Canada,250.0
2427278,2014,374,106 EDWARD ST,165,49500.0,STAND BUS PROHIBITED TIME,14.0,43.6560914,-79.3859796,106 Edward St Toronto ON M5G 0A9 Canada,300.0
2434768,2014,403,225 KING ST W,330,49500.0,STOP-SIGNED HIGHWAY-RUSH HOUR,15.0,43.64665460000001,-79.3882356,225 King St W Toronto ON M5V 3M2 Canada,150.0
2149456,2014,3,88 PARK LAWN RD,1628,48840.0,PARK/LEAVE ON PRIVATE PROPERTY,3.0,43.6240747,-79.48491709999999,88 Park Lawn Rd Etobicoke ON M8Y 0B6 Canada,30.0
2257274,2014,15,393 UNIVERSITY AVE,478,47800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.65400959999999,-79.3872207,393 University Ave Toronto ON M5G Canada,100.0
2247971,2014,9,JAMES ST,796,47760.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.653203,-79.38113899999999,James St Toronto ON Canada,60.0
2407871,2014,250,1 BRIMLEY RD S,454,47670.0,PARK IN PARK NOT IN DESIG AREA,15.0,43.719515,-79.2403094,1 Brimley Rd Toronto ON M1M 3H4 Canada,105.0
2205692,2014,5,74 VICTORIA ST,1190,47600.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6511,-79.3775,Royal Trust Corporation of Canada 74 Victoria St Toronto ON M5C 2A4 Canada,40.0
2424286,2014,347,989 MURRAY ROSS PKWY,185,46250.0,PARK IN A FIRE ROUTE,13.0,43.7745608,-79.5139389,Canlan Ice Sports 989 Murray Ross Pkwy North York ON M3J 3M4 Canada,250.0
2187189,2014,5,38 ARDWOLD GT,1151,46040.0,PARK HWY PROHIBED TIME/DAY,8.0,43.6792787,-79.40726169999999,38 Ardwold Gate Toronto ON M5R 2W2 Canada,40.0
2240062,2014,9,151 BLOOR ST W,757,45420.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6686301,-79.3932099,151 Bloor St W Toronto ON M5S 2C7 Canada,60.0
2233331,2014,8,18 ORDE ST,755,45300.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.65832169999999,-79.3920484,18 Orde St Toronto ON M5T 1N7 Canada,60.0
2148262,2014,3,700 LAWRENCE AVE W,1509,45270.0,PARK/LEAVE ON PRIVATE PROPERTY,13.0,43.7166569,-79.4472576,700 Lawrence Ave W Toronto ON M6A 3B4 Canada,30.0
2389872,2014,210,1 GRENVIEW BLVD N,1508,45240.0,PARK FAIL TO DISPLAY RECEIPT,17.0,43.648177,-79.5077459,1 Grenview Blvd N Etobicoke ON M8X 1B7 Canada,30.0
2233818,2014,8,21 ST CLAIR AVE E,747,44820.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6882141,-79.3927559,21 St Clair Ave E Toronto ON M4T 1L9 Canada,60.0
2435830,2014,403,30 ADELAIDE ST E,298,44700.0,STOP-SIGNED HIGHWAY-RUSH HOUR,15.0,43.6509485,-79.37682579999999,30 Adelaide St E Toronto ON M5C Canada,150.0
2422401,2014,347,2111 FINCH AVE W,177,44250.0,PARK IN A FIRE ROUTE,12.0,43.7544445,-79.5258436,2111 Finch Ave W North York ON M3N 1N1 Canada,250.0
2422219,2014,347,1911 FINCH AVE W,177,44250.0,PARK IN A FIRE ROUTE,14.0,43.7567709,-79.5150848,1911 Finch Ave W North York ON M3N 2V2 Canada,250.0
2149167,2014,3,825 COXWELL AVE,1474,44220.0,PARK/LEAVE ON PRIVATE PROPERTY,15.0,43.6897586,-79.32592249999999,825 Coxwell Ave East York ON M4C 3E7 Canada,30.0
2241792,2014,9,2200 YONGE ST,735,44100.0,STOP HWY PROHIBITED TIME/DAY,11.0,43.7060902,-79.3985895,2200 Yonge St Toronto ON M4S Canada,60.0
2424117,2014,347,816 LANSDOWNE AVE,176,44000.0,PARK IN A FIRE ROUTE,16.0,43.6657243,-79.44741549999999,816 Lansdowne Ave Toronto ON M6H 4K6 Canada,250.0
2239432,2014,9,130 BLOOR ST W,727,43620.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6692112,-79.3926706,130 Bloor St W Toronto ON M5S 1N5 Canada,60.0
2369305,2014,68,140 BAY ST,722,43320.0,STOP - IN UNDERPASS,11.0,43.64539920000001,-79.3798073,140 Bay St Toronto ON M5J 2L5 Canada,60.0
2197760,2014,5,55 TOWN CENTRE CRT,1077,43080.0,PARK HWY PROHIBED TIME/DAY,7.0,43.7738992,-79.254181,55 Town Centre Court Scarborough ON M1P 4X4 Canada,40.0
2241253,2014,9,2 ST CLAIR AVE W,709,42540.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6883211,-79.3947657,2 St Clair Ave W Toronto ON M4V 1L5 Canada,60.0
2175435,2014,5,2401 YONGE ST,1048,41920.0,PARK HWY PROHIBED TIME/DAY,15.0,43.7100798,-79.3987015,2401 Yonge St Toronto ON M4P 2E7 Canada,40.0
2141192,2014,3,250 FRONT ST E,1391,41730.0,PARK/LEAVE ON PRIVATE PROPERTY,16.0,43.65176640000001,-79.36361409999999,250 Front St E Toronto ON M5A 1E9 Canada,30.0
2427164,2014,372,150 ELIZABETH ST,137,41100.0,PARK BUS PROHIBITED TIME,14.0,43.6564546,-79.3859228,150 Elizabeth St Toronto ON M5G 0A9 Canada,300.0
2246077,2014,9,66 WELLINGTON ST W,672,40320.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6473609,-79.3811225,66 Wellington St W Toronto ON M5K 1B1 Canada,60.0
2235474,2014,8,38 JOE SHUSTER WAY,672,40320.0,STAND SIGN HWY PRO TIMES/DAYS,16.0,43.6403348,-79.42447899999999,38 Joe Shuster Way Toronto ON M6K 0A4 Canada,60.0
2427025,2014,369,JAMES ST,88,39600.0,STAND STR DISABL LDG NO DROPOF,13.0,43.653203,-79.38113899999999,James St Toronto ON Canada,450.0
2136192,2014,3,125 VILLAGE GREEN SQ,1320,39600.0,PARK/LEAVE ON PRIVATE PROPERTY,4.0,43.7785345,-79.2816429,125 Village Green Square Scarborough ON M1S 0L1 Canada,30.0
2239816,2014,9,144 BLOOR ST W,646,38760.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6690483,-79.3931533,144 Bloor St W Toronto ON M5S Canada,60.0
2423555,2014,347,5 NORTHTOWN WAY,155,38750.0,PARK IN A FIRE ROUTE,16.0,43.7749923,-79.4134696,5 Northtown Way North York ON M2N 7A1 Canada,250.0
2213467,2014,5,EDWARD ST,964,38560.0,PARK HWY PROHIBED TIME/DAY,17.0,43.6562747,-79.3847838,Edward St Toronto ON Canada,40.0
2240976,2014,9,190 ELIZABETH ST,638,38280.0,STOP HWY PROHIBITED TIME/DAY,14.0,43.658383,-79.3871905,190 Elizabeth St Toronto ON M5G 2C4 Canada,60.0
2234586,2014,8,273 BLOOR ST W,636,38160.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.6678128,-79.3961048,273 Bloor St W Toronto ON M5S 1W2 Canada,60.0
2479928,2014,415,92 YORKVILLE AVE,945,37800.0,PARK COMMERC LOAD ZONE NOT LDG,14.0,43.6712107,-79.3920552,92 Yorkville Ave Toronto ON M5R 1B9 Canada,40.0
2326148,2014,29,50 LYNN WILLIAMS ST,1254,37620.0,PARK PROHIBITED TIME NO PERMIT,19.0,43.6393182,-79.4152434,50 Lynn Williams St Toronto ON M6K 3R7 Canada,30.0
