,year,infraction_code,street_address,count,fine_sum,fine_descrp,mean_hour,lat,lng,full_address,fine_amt
957444,2010,15,103 CLINTON ST,23,2300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6569981,-79.4143502,103 Clinton St Toronto ON M6G 2Y4 Canada,100.0
964069,2010,15,59 CATARAQUI CRES,22,2200.0,PARK 3 M OF FIRE HYDRANT,10.0,43.702003,-79.2788958,59 Cataraqui Crescent Scarborough ON M1L 1N7 Canada,100.0
957143,2010,15,1 BROOKDALE AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7299102,-79.4036476,1 Brookdale Ave Toronto ON M5M 1P2 Canada,100.0
959005,2010,15,162 BORDEN ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6611593,-79.4070397,162 Borden St Toronto ON M5S 2N3 Canada,100.0
958582,2010,15,145 MUTUAL ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6590739,-79.37640329999999,145 Mutual St Toronto ON M5B 2K5 Canada,100.0
960486,2010,15,2345 LAKE SHORE BLVD W,22,2200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.616357,-79.4875979,2345 Lake Shore Blvd W Etobicoke ON M8V 1B6 Canada,100.0
959019,2010,15,163 GALLEY AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6425511,-79.44838949999999,163 Galley Ave Toronto ON M6R 1H3 Canada,100.0
963181,2010,15,47 FENWICK AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6778361,-79.3480706,47 Fenwick Ave Toronto ON M4K 3H2 Canada,100.0
959445,2010,15,1862 QUEEN ST E,22,2200.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6687011,-79.3071652,1862 Queen St E Toronto ON M4L 1H1 Canada,100.0
963846,2010,15,5500 YONGE ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7779963,-79.4157158,5500 Yonge St North York ON M2N 7L1 Canada,100.0
960942,2010,15,26 FARNHAM AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6849035,-79.3941765,26 Farnham Ave Toronto ON M4V 1H4 Canada,100.0
960658,2010,15,243 ASSINIBOINE RD,22,2200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7691294,-79.4972461,243 Assiniboine Rd North York ON M3J 0E3 Canada,100.0
961018,2010,15,262 ROXTON RD,22,2200.0,PARK 3 M OF FIRE HYDRANT,8.0,43.6554898,-79.4221543,262 Roxton Rd Toronto ON M6G 3P9 Canada,100.0
963328,2010,15,49 WELLINGTON ST E,22,2200.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6483604,-79.3743035,49 Wellington St E Toronto ON M5E 1C9 Canada,100.0
958913,2010,15,1593 BAYVIEW AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7060789,-79.3751145,1593 Bayview Ave East York ON M4G 3B5 Canada,100.0
960917,2010,15,2598 YONGE ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.714813,-79.40039999999999,2598 Yonge St Toronto ON M4P 2J4 Canada,100.0
961940,2010,15,33 VICTORIA ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6500575,-79.3768261,33 Victoria St Toronto ON M5C Canada,100.0
964994,2010,15,77 GRENVILLE ST,22,2200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.66128579999999,-79.3868145,77 Grenville St Toronto ON M5S 1B1 Canada,100.0
961336,2010,15,29 LAKEVIEW AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.65032619999999,-79.422775,29 Lakeview Ave Toronto ON M6J 3B2 Canada,100.0
960727,2010,15,25 AUGUSTA AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6490784,-79.3995003,25 Augusta Ave Toronto ON M5T 2K7 Canada,100.0
962364,2010,15,372 COOK RD,22,2200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.76683389999999,-79.5028045,372 Cook Rd North York ON M3J 0A8 Canada,100.0
964174,2010,15,60 FENWICK AVE,22,2200.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6778455,-79.34845349999999,60 Fenwick Ave Toronto ON M4K 3H3 Canada,100.0
962680,2010,15,400 KING ST W,21,2100.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6460774,-79.39329670000001,400 King St W Toronto ON M5V 1K2 Canada,100.0
963035,2010,15,45 BALLIOL ST,21,2100.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6973565,-79.3949863,45 Balliol St Toronto ON M4S 1C3 Canada,100.0
959560,2010,15,193 CHURCH ST,21,2100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6554869,-79.376555,193 Church St Toronto ON M5B 1Y7 Canada,100.0
962245,2010,15,36 HELENDALE AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7089722,-79.40015919999999,36 Helendale Ave Toronto ON M4R 1C4 Canada,100.0
962686,2010,15,400 SPADINA RD,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6881899,-79.41287799999999,400 Spadina Rd Toronto ON M5P 2W2 Canada,100.0
959270,2010,15,179 DANFORTH AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6764606,-79.35643259999999,179 Danforth Ave Toronto ON M4K 1N2 Canada,100.0
958780,2010,15,152 GLENHOLME AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6803033,-79.4392043,152 Glenholme Ave York ON M6E 3C4 Canada,100.0
964024,2010,15,58 MARINE PARADE DR,21,2100.0,PARK 3 M OF FIRE HYDRANT,18.0,43.6273029,-79.4768643,58 Marine Parade Dr Etobicoke ON M8V 4G1 Canada,100.0
962535,2010,15,396 COOK RD,21,2100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7666342,-79.5038699,396 Cook Rd North York ON M3J 0A4 Canada,100.0
965336,2010,15,85 HAZELTON AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6733896,-79.3939517,85 Hazelton Ave Toronto ON M5R 2E4 Canada,100.0
958391,2010,15,137 DANFORTH AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6762808,-79.3574387,137 Danforth Ave Toronto ON M4K 1N2 Canada,100.0
964114,2010,15,6 ANNDALE DR,21,2100.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7605031,-79.40803129999999,6 Anndale Dr North York ON M2N 2W8 Canada,100.0
965739,2010,15,98 ATLANTIC AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.63898700000001,-79.4209638,98 Atlantic Ave Toronto ON M6K 1X9 Canada,100.0
965010,2010,15,77 SPENCER AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6371321,-79.4299298,77 Spencer Ave Toronto ON M6K 2K4 Canada,100.0
957869,2010,15,1165 LANSDOWNE AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6704464,-79.4477258,1165 Lansdowne Ave Toronto ON M6H 3Z7 Canada,100.0
958860,2010,15,1560 BAYVIEW AVE,21,2100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7052388,-79.3752982,1560 Bayview Ave Toronto ON M4G 3B8 Canada,100.0
963663,2010,15,53 COLBORNE ST,21,2100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6490881,-79.3748071,53 Colborne St Toronto ON M5E 1E3 Canada,100.0
958086,2010,15,1226 ST CLAIR AVE W,20,2000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.67767689999999,-79.4449964,1226 St Clair Ave W Toronto ON M6E 1B4 Canada,100.0
965098,2010,15,8 COLBORNE ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6487977,-79.3771008,8 Colborne St Toronto ON M5E 1E1 Canada,100.0
964189,2010,15,60 MC GILL ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6605043,-79.38022509999999,60 McGill St Toronto ON M5B 1H2 Canada,100.0
964436,2010,15,65 LILLIAN ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7061184,-79.39326919999999,65 Lillian St Toronto ON M4S 0A1 Canada,100.0
959046,2010,15,165 SPADINA AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6490977,-79.39625319999999,165 Spadina Ave Toronto ON M5T 2C4 Canada,100.0
961961,2010,15,331 WARREN RD,20,2000.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7029393,-79.4139671,331 Warren Rd Toronto ON M5P 2M7 Canada,100.0
961769,2010,15,32 COOLMINE RD,20,2000.0,PARK 3 M OF FIRE HYDRANT,9.0,43.65037179999999,-79.426289,32 Coolmine Rd Toronto ON M6J 3E9 Canada,100.0
961684,2010,15,31 MERCER ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,13.0,43.645509,-79.3908575,31 Mercer St Toronto ON M5V 1H2 Canada,100.0
966192,2010,15,SUDBURY ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6413647,-79.4222367,Sudbury St Toronto ON M6J Canada,100.0
959482,2010,15,19 BERNARD AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6736098,-79.3974101,19 Bernard Ave Toronto ON M5R 1R3 Canada,100.0
958662,2010,15,15 ASQUITH AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.671399,-79.38591579999999,15 Asquith Ave Toronto ON M4W 1J7 Canada,100.0
964008,2010,15,58 FENWICK AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,19.0,43.6778158,-79.34832689999999,58 Fenwick Ave Toronto ON M4K 3H3 Canada,100.0
960072,2010,15,21 ST JOSEPH ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6657473,-79.3865132,21 St Joseph St Toronto ON M4Y 1J8 Canada,100.0
957162,2010,15,1 DORIS AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7621692,-79.40827469999999,1 Doris Ave North York ON M2N 5X9 Canada,100.0
957312,2010,15,10 WELLINGTON ST E,20,2000.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6483687,-79.37660129999999,10 Wellington St E Toronto ON M5E 1C5 Canada,100.0
962304,2010,15,365 MANNING AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6554782,-79.41258739999999,365 Manning Ave Toronto ON M6G 2V6 Canada,100.0
962924,2010,15,434 DUNDAS ST W,20,2000.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6537643,-79.3956754,434 Dundas St W Toronto ON M5T 1G7 Canada,100.0
959995,2010,15,207 MC CAUL ST,20,2000.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6572132,-79.3924801,207 McCaul St Toronto ON M5T 1W6 Canada,100.0
962262,2010,15,360 MANNING AVE,20,2000.0,PARK 3 M OF FIRE HYDRANT,16.0,43.65540540000001,-79.4125968,360 Manning Ave Toronto ON M6G 1A9 Canada,100.0
960532,2010,15,238 QUEEN ST W,19,1900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6501306,-79.39041189999999,238 Queen St W Toronto ON M5V 1Z7 Canada,100.0
962801,2010,15,418 EGLINTON AVE W,19,1900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7042857,-79.4110623,418 Eglinton Ave W Toronto ON M5N 1A2 Canada,100.0
961222,2010,15,28 FOXLEY ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6476777,-79.4214143,28 Foxley St Toronto ON M6J 1R1 Canada,100.0
966101,2010,15,ORDE ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6583799,-79.39138799999999,Orde St Toronto ON Canada,100.0
963828,2010,15,55 MILL ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6503361,-79.3598201,55 Mill St Toronto ON M5A 3C4 Canada,100.0
964761,2010,15,710 ST CLAIR AVE W,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6817501,-79.4269212,710 St Clair Ave W Toronto ON M6C 1B2 Canada,100.0
957652,2010,15,11 SHALLMAR BLVD,19,1900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7037355,-79.4231679,11 Shallmar Blvd Toronto ON M5N 1J6 Canada,100.0
961956,2010,15,3300 BLOOR ST W,19,1900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6454554,-79.52247489999999,3300 Bloor St W Etobicoke ON M8X 2X3 Canada,100.0
958600,2010,15,146 TECUMSETH ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.64556289999999,-79.4064204,146 Tecumseth St Toronto ON M6J 2H4 Canada,100.0
964594,2010,15,682a COLLEGE ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.65525969999999,-79.4173521,682 College St Toronto ON M6G 1C1 Canada,100.0
959777,2010,15,2 WILLCOCKS ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6616755,-79.3996481,2 Willcocks St Toronto ON M5S 3B2 Canada,100.0
960863,2010,15,255 BREMNER BLVD,19,1900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6411703,-79.3851863,255 Bremner Blvd Toronto ON M5V 3M9 Canada,100.0
957710,2010,15,111 ELIZABETH ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6551126,-79.3848059,111 Elizabeth St Toronto ON M5G 1P7 Canada,100.0
964814,2010,15,724 ST CLAIR AVE W,19,1900.0,PARK 3 M OF FIRE HYDRANT,19.0,43.6816212,-79.4271143,724 St Clair Ave W Toronto ON M6C 1B3 Canada,100.0
963488,2010,15,500 MURRAY ROSS PKWY,19,1900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7641767,-79.50581079999999,500 Murray Ross Pkwy North York ON M3J 2Z3 Canada,100.0
957821,2010,15,115 FRONT ST E,19,1900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6490549,-79.3703589,115 Front St E Toronto ON M5A 4S5 Canada,100.0
960024,2010,15,21 BERNARD AVE,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6736599,-79.3975293,21 Bernard Ave Toronto ON M5R 1R3 Canada,100.0
964182,2010,15,60 GRENVILLE ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6616478,-79.3867312,60 Grenville St Toronto ON M5S 1B1 Canada,100.0
965852,2010,15,BREMNER BLVD,19,1900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6419587,-79.3860644,Bremner Blvd Toronto ON Canada,100.0
965671,2010,15,943 LOGAN AVE,19,1900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6794463,-79.3497167,943 Logan Ave Toronto ON M4K 3E3 Canada,100.0
964242,2010,15,609 KING ST W,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6441094,-79.40070899999999,609 King St W Toronto ON M5V 1M5 Canada,100.0
963386,2010,15,5 DORIS AVE,19,1900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7621692,-79.40827469999999,5 Doris Ave North York ON M2N 5X9 Canada,100.0
962939,2010,15,438 ADELAIDE ST W,19,1900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6464193,-79.3976644,438 Adelaide St W Toronto ON M5V 1S7 Canada,100.0
965833,2010,15,BEECROFT RD,19,1900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7693097,-79.4165371,Beecroft Rd Toronto ON Canada,100.0
957990,2010,15,12 MANOR RD W,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7025762,-79.3979578,12 Manor Rd W Toronto ON M4S 2A5 Canada,100.0
961047,2010,15,266 KING ST W,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6472627,-79.3879623,266 King St W Toronto ON M5V 1H8 Canada,100.0
959369,2010,15,180 MONTROSE AVE,19,1900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6548319,-79.4178292,180 Montrose Ave Toronto ON M6G 1B9 Canada,100.0
962590,2010,15,4 MARKET ST,19,1900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6474143,-79.37161859999999,4 Market St Toronto ON M5E 1Y9 Canada,100.0
963074,2010,15,45 SUSSEX AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6646832,-79.4019856,45 Sussex Ave Toronto ON M5S 1J6 Canada,100.0
962295,2010,15,364 WOODFIELD RD,18,1800.0,PARK 3 M OF FIRE HYDRANT,19.0,43.6738446,-79.32494840000001,364 Woodfield Rd Toronto ON M4L 2X1 Canada,100.0
964146,2010,15,6 MEADOW AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6817082,-79.28383889999999,6 Meadow Ave Scarborough ON M1N 1V6 Canada,100.0
960779,2010,15,25 MANSUR TER,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7662102,-79.4994377,25 Mansur Terrace North York ON M3J 3R2 Canada,100.0
965786,2010,15,99 HOWARD ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6712251,-79.3711599,99 Howard St Toronto ON M4X 1K1 Canada,100.0
964691,2010,15,70 DIXFIELD DR,18,1800.0,PARK 3 M OF FIRE HYDRANT,8.0,43.6559813,-79.5723415,70 Dixfield Dr Etobicoke ON M9C 4J4 Canada,100.0
964102,2010,15,595 GERRARD ST E,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.66549819999999,-79.3518986,595 Gerrard St E Toronto ON M4M 1Y2 Canada,100.0
960978,2010,15,26 TICHESTER RD,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6855944,-79.4182178,26 Tichester Rd York ON M5P 3L8 Canada,100.0
964095,2010,15,592 MOUNT PLEASANT RD,18,1800.0,PARK 3 M OF FIRE HYDRANT,17.0,43.70353009999999,-79.3885116,592 Mt Pleasant Rd Toronto ON M4S 2M8 Canada,100.0
957692,2010,15,110 SUDBURY ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6414394,-79.4223732,110 Sudbury St Toronto ON M6J Canada,100.0
962759,2010,15,411 DUPLEX AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.707462,-79.40031019999999,411 Duplex Ave Toronto ON M4R 1V2 Canada,100.0
958186,2010,15,127 PORTLAND ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6462878,-79.4005533,127 Portland St Toronto ON M5V 2N4 Canada,100.0
965664,2010,15,94 MERRICK ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.64059,-79.45218729999999,94 Merrick St Toronto ON M6R 1C8 Canada,100.0
961817,2010,15,320 QUEEN ST W,18,1800.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6493956,-79.3944533,320 Queen St W Toronto ON M5V 2A2 Canada,100.0
965111,2010,15,8 HUMBERSTONE DR,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7576342,-79.4084833,8 Humberstone Dr North York ON M2N 7C1 Canada,100.0
962054,2010,15,34 GLENDALE AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.640544,-79.45146969999999,34 Glendale Ave Toronto ON M6R 2S7 Canada,100.0
962688,2010,15,400 WALMER RD,18,1800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.68497430000001,-79.4134461,400 Walmer Rd York ON M5P 2X7 Canada,100.0
957206,2010,15,1 POWER ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6535297,-79.3623635,1 Power St Toronto ON M5A 1K8 Canada,100.0
961604,2010,15,302 ADELAIDE ST W,18,1800.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6477772,-79.39122189999999,302 Adelaide St W Toronto ON M5V 1P6 Canada,100.0
960469,2010,15,2330 BLOOR ST W,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6503529,-79.48060919999999,2330 Bloor St W Toronto ON M6S 1P3 Canada,100.0
958978,2010,15,16 WASHINGTON AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6657942,-79.4023081,16 Washington Ave Toronto ON M5S 1L2 Canada,100.0
960065,2010,15,21 PIPER ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.8033815,-79.2720327,21 Pipers Green Ave Scarborough ON M1S 3J9 Canada,100.0
961520,2010,15,30 DEWHURST BLVD,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6808752,-79.3401006,30 Dewhurst Blvd Toronto ON M4J 3H9 Canada,100.0
960510,2010,15,2364 YONGE ST,18,1800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7086903,-79.3990274,2364 Yonge St Toronto ON M4P 2E6 Canada,100.0
959823,2010,15,20 EGLINTON AVE W,18,1800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7068303,-79.39912939999999,20 Eglinton Ave W Toronto ON M4R 1K8 Canada,100.0
958815,2010,15,1545 BAYVIEW AVE,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7052461,-79.3746244,1545 Bayview Ave Toronto ON M4G 3B5 Canada,100.0
963009,2010,15,442 QUEEN ST W,18,1800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6484516,-79.3989979,442 Queen St W Toronto ON M5V 2A8 Canada,100.0
961578,2010,15,300 BOROUGH DR,17,1700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7764253,-79.2585331,300 Borough Dr Toronto ON M1P 4P5 Canada,100.0
965481,2010,15,899 QUEEN ST W,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6455039,-79.4119197,899 Queen St W Toronto ON M6J 1G5 Canada,100.0
964509,2010,15,666 SPADINA AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.664045,-79.402898,666 Spadina Ave Toronto ON M5S 2H8 Canada,100.0
965501,2010,15,9 ELM GROVE AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6390914,-79.430245,9 Elm Grove Ave Toronto ON M6K 2H9 Canada,100.0
960485,2010,15,2343 LAKE SHORE BLVD W,17,1700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6163214,-79.487833,2343 Lake Shore Blvd W Etobicoke ON M8V 1B6 Canada,100.0
960585,2010,15,24 LINDEN ST,17,1700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6706387,-79.3774092,24 Linden St Toronto ON M4Y 1V6 Canada,100.0
962789,2010,15,415 SPADINA AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6570217,-79.39935670000001,415 Spadina Ave Toronto ON M5T 2G6 Canada,100.0
959485,2010,15,19 BRANT ST,17,1700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6456962,-79.3975815,19 Brant St Toronto ON M5V 2L2 Canada,100.0
961472,2010,15,3 FENWICK AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6767072,-79.34759059999999,3 Fenwick Ave Toronto ON M4K 3H2 Canada,100.0
961635,2010,15,306 ADELAIDE ST W,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.64774329999999,-79.3913468,306 Adelaide St W Toronto ON M5V 1P6 Canada,100.0
960613,2010,15,24 ST CLAIR GDNS,17,1700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6784245,-79.4456069,24 St Clair Gardens Toronto ON M6E 3V4 Canada,100.0
962903,2010,15,43 PRICE ST,17,1700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6801904,-79.3886445,43 Price St Toronto ON M4W 1Z1 Canada,100.0
965022,2010,15,777 JARVIS ST,17,1700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6699843,-79.3799006,777 Jarvis St Toronto ON M4Y Canada,100.0
960677,2010,15,2446 YONGE ST,17,1700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7107309,-79.3992165,2446 Yonge St Toronto ON M4P 2H4 Canada,100.0
962598,2010,15,4 OAKBURN CRES,17,1700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7584123,-79.405028,4 Oakburn Crescent North York ON M2N 2T3 Canada,100.0
963835,2010,15,55 ST CLAIR AVE W,17,1700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6872261,-79.39665169999999,55 St Clair Ave W Toronto ON M4V 1N5 Canada,100.0
958528,2010,15,142 DANFORTH AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6766248,-79.3577573,142 Danforth Ave Toronto ON M4K 1N1 Canada,100.0
963062,2010,15,45 KENNEDY AVE,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6477881,-79.4736508,45 Kennedy Ave Toronto ON M6S 2X6 Canada,100.0
962908,2010,15,43 WILLOWRIDGE RD,17,1700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6763155,-79.5692878,43 Willowridge Rd Etobicoke ON M9R 3Z1 Canada,100.0
961686,2010,15,31 PARK BLVD,16,1600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.5905154,-79.53227299999999,31 Park Blvd Etobicoke ON M8W 1G7 Canada,100.0
965783,2010,15,99 GEOFFREY ST,16,1600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6481269,-79.44857619999999,99 Geoffrey St Toronto ON M6R 1P2 Canada,100.0
963014,2010,15,443 SHAW ST,16,1600.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6538471,-79.41963179999999,443 Shaw St Toronto ON M6J 2X4 Canada,100.0
966038,2010,15,LA PLANTE AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7874775,-79.17356680000002,Plant Blvd Scarborough ON M1C 4Z6 Canada,100.0
962091,2010,15,3400 EGLINTON AVE E,16,1600.0,PARK 3 M OF FIRE HYDRANT,10.0,43.7451161,-79.2130943,3400 Eglinton Ave E Scarborough ON M1J 2H8 Canada,100.0
961710,2010,15,310 SPADINA AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6536139,-79.39856759999999,310 Spadina Ave Toronto ON M5T 2E7 Canada,100.0
959846,2010,15,20 KING ST W,16,1600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6492821,-79.3790933,20 King St W Toronto ON M5H 1A1 Canada,100.0
964726,2010,15,700 KING ST W,16,1600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6440587,-79.4033104,700 King St W Toronto ON M5V 2Y6 Canada,100.0
965334,2010,15,85 GLENDALE AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6414509,-79.45113330000001,85 Glendale Ave Toronto ON M6R 2S8 Canada,100.0
957675,2010,15,110 ERSKINE AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7122211,-79.3952134,110 Erskine Ave Toronto ON M4P 1Y3 Canada,100.0
961430,2010,15,2970 DANFORTH AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,18.0,43.6905128,-79.29213969999999,2970 Danforth Ave East York ON M4C 1M6 Canada,100.0
965011,2010,15,77 WALES AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.65270659999999,-79.4043853,77 Wales Ave Toronto ON M5T 1J3 Canada,100.0
957681,2010,15,110 KIPPENDAVIE AVE,16,1600.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6690209,-79.30389459999999,110 Kippendavie Ave Toronto ON M4L 1H3 Canada,100.0
963986,2010,15,573 KING ST W,16,1600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6443859,-79.3995679,573 King St W Toronto ON M5V 1M1 Canada,100.0
965936,2010,15,EAST LIBERTY ST,16,1600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.638422,-79.4151717,E Liberty St Toronto ON M6K Canada,100.0
